YEAR,MO,DY,Humidity,Wind_speed,Pressure,Temp,DEW_point,Wind_Direction,Precipitation
2019,9,2,83.81,1.56,96.59,28.4,25.23,252.94,1.64
2019,9,3,82.44,1.9,96.52,28.95,25.46,295.88,0.62
2019,9,4,76.88,1.04,96.47,29.5,24.81,226.31,2.09
2019,9,5,83.38,1.67,96.52,28.66,25.44,235.12,5.23
2019,9,6,81.5,1.68,96.42,29.15,25.5,199.12,17.02
2019,9,7,82.56,1.71,96.44,29.05,25.64,234.38,2.53
2019,9,8,79.44,1.79,96.63,28.62,24.48,277.25,0.03
2019,9,9,76.94,2.04,96.47,28.65,24.06,225.38,0
2019,9,10,76.88,2.06,96.45,28.33,23.66,238.56,0.92
2019,9,11,72.75,1.46,96.61,29.37,23.76,189.5,7.75
2019,9,12,70.81,1.38,96.75,29.9,23.77,173.38,0.79
2019,9,13,76.38,1.96,96.88,29.38,24.62,152.69,0.24
2019,9,14,80.38,2.05,96.89,28.9,24.99,179.62,3.05
2019,9,15,81.75,2.16,96.9,28.19,24.55,245.81,2.56
2019,9,16,78.19,2.38,96.75,27.91,23.51,229.31,5.49
2019,9,17,68.69,1.48,96.85,28.42,21.61,209.25,6.01
2019,9,18,70.81,1.91,97.2,27.73,21.62,200.81,0.4
2019,9,19,78.06,2.48,97.48,26.45,22.11,112.81,0.29
2019,9,20,74.94,1.65,97.27,27.39,22.32,160.44,0.1
2019,9,21,75.12,1.4,97.15,27.75,22.67,165,7.77
2019,9,22,77.88,1.76,97.32,27.22,22.84,148.69,9.08
2019,9,23,78.81,1.69,97.45,26.63,22.4,176.5,0.78
2019,9,24,78.06,1.48,97.48,26.95,22.61,142.25,3.62
2019,9,25,79.19,1.8,97.61,27.13,22.98,164.94,4.79
2019,9,26,78.25,2.47,97.68,27.03,22.69,161,11.08
2019,9,27,80.75,1.27,97.5,26.36,22.58,143.56,14.35
2019,9,28,79.69,1.84,97.39,25.84,21.86,95.62,31.68
2019,9,29,83.19,2.48,97.51,24.44,21.27,102.06,10.21
2019,9,30,88.19,2.26,97.34,24.11,21.99,141.69,25.8
2019,10,1,83.5,1.94,97.3,24.56,21.43,159.69,1.2
2019,10,2,81.88,1.5,97.39,24.65,21.16,217.75,0.08
2019,10,3,81.5,1.76,97.39,24.32,20.78,229.56,2.3
2019,10,4,78.06,2.37,97.44,23.76,19.44,282.5,1.66
2019,10,5,72.5,2.45,97.44,22.4,16.83,276.5,0
2019,10,6,72.38,1.87,97.49,23.11,17.63,268.25,0
2019,10,7,74.75,3.12,97.57,23.43,18.23,309.31,0.08
2019,10,8,70.62,2.08,97.54,23.26,17.32,279.31,0.01
2019,10,9,69,1.82,97.58,23.72,17.27,188.56,0.11
2019,10,10,67.88,2.09,97.54,23.15,16.48,184.62,0
2019,10,11,69.44,1.62,97.47,23.22,16.99,208.44,0
2019,10,12,70.88,1.84,97.53,23.36,17.45,185.94,0
2019,10,13,70.19,2.29,97.59,23.38,17.23,203.81,0
2019,10,14,68.88,1.7,97.65,24.17,17.75,177.31,0
2019,10,15,65.19,1.88,97.74,24.04,16.58,164.75,0
2019,10,16,61.12,2.14,97.77,23.7,15.17,161.12,0
2019,10,17,60.19,1.97,97.76,23.56,14.83,77.38,0
2019,10,18,63,2.41,97.78,23.58,15.73,159.19,0.5
2019,10,19,54.94,2.67,97.86,23.8,13.62,229.38,0
2019,10,20,54.19,2.66,97.8,22.62,12.07,240.56,0
2019,10,21,53.38,2.95,97.63,21.82,11.29,276.88,0
2019,10,22,54.38,2.35,97.34,21.37,11.14,291,0
2019,10,23,48.31,2.08,97.31,22.83,10.71,174.56,0
2019,10,24,51.25,1.95,97.47,22.32,11.27,171,0
2019,10,25,60.69,2.3,97.63,21.58,13.3,165.31,0
2019,10,26,64.38,2.16,97.73,21.34,13.9,204.44,0
2019,10,27,60.06,2.02,97.64,21.48,12.88,207.88,0
2019,10,28,55.94,1.48,97.69,22.48,12.67,175.06,0
2019,10,29,54,1.45,97.77,23.05,12.98,181.25,0
2019,10,30,58.88,1.9,97.64,21.77,13.06,203.31,0
2019,10,31,59.44,2.73,97.57,21.65,12.76,209.31,0
2019,11,1,53.56,2.3,97.55,22.37,11.81,192.31,0
2019,11,2,50.19,1.95,97.72,22.58,11.23,185.62,0
2019,11,3,54.31,2.94,97.8,22.26,12.12,237.56,0.01
2019,11,4,61.94,3.37,97.74,21.16,12.93,306.81,0
2019,11,5,57,3.52,97.44,20.41,10.51,306.56,0
2019,11,6,44.25,1.63,97.35,21.81,8.49,232.19,0
2019,11,7,55.56,3.24,97.52,19.6,10.23,101.88,1.98
2019,11,8,60.19,1.98,97.76,20.91,12.72,217.31,0.08
2019,11,9,50.38,2.4,97.71,21.88,10.58,205.94,0
2019,11,10,49.44,2.93,97.72,20.01,8.17,305.44,0
2019,11,11,49.31,2.28,97.68,18.1,6.73,303.12,0
2019,11,12,47.44,2.34,97.74,18.3,6.53,280.44,0
2019,11,13,51,1.56,97.89,18.91,8.3,232.75,0
2019,11,14,47.06,1.55,98,19.17,7.29,116.38,0
2019,11,15,47.94,1.62,97.9,19.44,7.61,236.12,0
2019,11,16,48.44,3.48,97.78,20.84,8.7,235.31,0
2019,11,17,56.12,4.91,97.74,19.68,9.72,296.56,0
2019,11,18,57.81,2.68,97.77,17.9,8.9,263.31,0
2019,11,19,53.56,1.86,97.75,18.73,8.69,202.69,0
2019,11,20,53.81,1.72,97.82,18.43,8.5,152.69,0
2019,11,21,54.44,2.06,98.04,18.08,8.29,211,0
2019,11,22,53,2.16,97.99,18.18,8.09,228.56,0
2019,11,23,57.38,3.31,97.9,20.07,10.76,311.25,0
2019,11,24,56.69,3.41,97.89,19.65,10.11,311.69,0
2019,11,25,48.69,2.43,97.94,19.87,8.34,266.56,0
2019,11,26,64.94,4.44,97.98,16.67,9.93,70.38,1.91
2019,11,27,62.5,2.83,97.86,19.62,12.03,159.38,5.81
2019,11,28,83.38,3.71,98,17.53,14.67,124,10.32
2019,11,29,67.69,1.97,98.06,18.05,11.59,196.44,0.69
2019,11,30,60.69,2.01,98.02,16.79,8.76,229.5,0
2019,12,1,60.81,2.19,97.98,15.24,7.26,292.38,0
2019,12,2,57.69,2.2,98.04,14.62,5.78,296.81,0
2019,12,3,51.25,1.86,97.99,14.62,3.79,221.5,0
2019,12,4,45.19,1.5,98.22,15.15,2.65,197.94,0
2019,12,5,42.44,1.55,98.42,16.05,2.89,151.94,0
2019,12,6,47,1.76,98.35,16.18,4.29,176.62,0
2019,12,7,50.62,2.23,98.26,16.05,5.19,183,0
2019,12,8,52.94,2.15,98.2,15.45,5.29,217.25,0
2019,12,9,50.88,1.93,98.16,14.71,4.17,225.12,0
2019,12,10,49.38,1.63,97.88,14.66,3.69,199.06,0
2019,12,11,47.69,1.75,97.76,15.74,4.24,140.69,0
2019,12,12,68.5,2.75,97.67,14.7,8.75,102.94,11.06
2019,12,13,90.25,2.91,97.63,12.5,10.94,157.75,20.5
2019,12,14,63.25,1.75,98.32,13.18,5.7,167.38,0.96
2019,12,15,62.31,1.86,98.27,13.63,6.16,237.56,0
2019,12,16,62.88,2.34,98.24,11.99,4.62,295.94,0
2019,12,17,58.12,2.08,98.35,10.71,2.01,269.94,0
2019,12,18,55.88,1.55,98.27,10.04,0.95,253,0
2019,12,19,58.75,2.03,98.16,9.87,1.9,230.25,0
2019,12,20,64.56,1.89,97.9,11.65,4.76,245.75,0
2019,12,21,65.88,2.26,97.99,13.82,6.97,258,0
2019,12,22,61,1.91,98.05,12.23,4.11,302.88,0
2019,12,23,53.62,1.43,97.97,10.98,1.03,235.88,0
2019,12,24,53.25,2.27,98.21,10.36,0.76,192.88,0
2019,12,25,50.94,1.94,98.04,9.92,-0.57,268.12,0
2019,12,26,53.31,2.66,97.97,9.05,-0.86,295.25,0
2019,12,27,56.19,1.27,98.13,7.52,-1.5,232.5,0
2019,12,28,52.5,1.2,98.21,7.25,-2.19,208.12,0
2019,12,29,49.25,1.66,98.25,9.09,-1.49,229.81,0
2019,12,30,50.62,2.01,98.17,9.88,-0.44,135.06,0
2019,12,31,55.06,2.03,98.33,8.98,-0.01,159.56,0
2020,1,1,48.38,2.31,98.45,11.9,0.94,111.75,0
2020,1,2,61.88,2.13,98.45,13.28,5.91,136.88,0.28
2020,1,3,65.56,2.14,98.15,14.39,7.76,197.06,0
2020,1,4,65.75,2.56,98.05,12.23,5.48,211.62,2.44
2020,1,5,57.12,3.26,98.06,11.68,2.86,315.5,0
2020,1,6,67.38,2.55,98.21,12.23,6.05,197.38,2.75
2020,1,7,83.75,2.18,98.09,11.6,8.9,66.06,9.07
2020,1,8,90.19,2.92,97.86,9.6,8.07,182.88,16.77
2020,1,9,70.31,2.82,98.14,8.51,2.73,300.19,0.06
2020,1,10,54.19,1.94,98.21,8.65,-0.97,285.25,0
2020,1,11,50.12,0.96,98.21,10.1,-0.38,209.31,0
2020,1,12,51.69,2.04,97.95,11.48,1.4,165.38,0
2020,1,13,66.69,3.3,97.58,12.4,5.71,112.56,10.18
2020,1,14,75.38,1.94,97.86,12.44,7.9,201.06,0.05
2020,1,15,77.12,1.66,97.97,12.48,8.19,215.5,0.38
2020,1,16,76.31,1.58,97.82,12.58,8.15,247.12,7.09
2020,1,17,77.25,2.23,97.94,12.03,7.93,162.38,4.05
2020,1,18,68.75,1.96,98.12,12.3,6.45,209.88,0.92
2020,1,19,60.19,2.26,98.13,11.23,3.26,303.38,0
2020,1,20,60.38,1.75,98.09,10.37,2.54,197.38,0
2020,1,21,63.88,2.9,98.26,11.51,4.4,82.81,0
2020,1,22,61.81,2.79,98.32,12.62,4.79,251.44,0
2020,1,23,63.56,4.3,98.09,10.42,2.6,295.81,0
2020,1,24,59.81,3.64,97.86,10.4,1.68,279.75,0
2020,1,25,60.94,1.91,98.03,10.37,2.65,208.88,0
2020,1,26,57.75,3.3,97.81,13.63,4.98,312.62,0
2020,1,27,62.69,1.62,97.68,13.85,5.91,114.25,0.88
2020,1,28,81.06,5.17,97.62,11.99,8.69,77.62,15.7
2020,1,29,76.19,2.35,98.03,12.06,7.66,193.44,4.24
2020,1,30,64.56,3.62,98.05,11.03,3.9,310.56,0
2020,1,31,62,2.53,97.82,10.75,3.05,270.5,0
2020,2,1,61.31,2.33,98.16,10.85,3.24,214.69,0.04
2020,2,2,60.56,2.59,98.25,10.87,2.76,304.75,0
2020,2,3,58.88,1.55,98.17,11.42,2.89,244.19,0
2020,2,4,54.69,2.55,98.08,11.55,2.13,158.81,0
2020,2,5,55.56,2.82,98.02,11.94,2.73,213.75,0
2020,2,6,61.38,2.31,97.96,10.96,3.2,280.19,0
2020,2,7,57.94,1.96,98.23,11.05,2.58,210.94,0
2020,2,8,56.19,2.59,98.36,11.73,2.74,224.44,0
2020,2,9,56.25,1.97,98.44,12.29,3.02,211.06,0
2020,2,10,51.06,2.09,98.21,13.33,2.94,237.19,0
2020,2,11,53.31,2.02,98.26,13.66,3.84,202.31,0
2020,2,12,57.75,3.69,98.1,15.42,6.26,242.56,0
2020,2,13,61.81,4.99,97.77,18.46,10.01,292,0
2020,2,14,62.38,5.56,97.51,17.14,8.91,294.25,0
2020,2,15,54.38,3.93,97.54,15.34,4.53,291.75,0
2020,2,16,44.44,2.18,97.93,16.01,2.93,227.62,0
2020,2,17,40,3.43,98,16.36,1.44,255.44,0
2020,2,18,43.94,2.91,97.75,15.73,2.38,263,0
2020,2,19,42.88,3.97,97.76,16.77,3.23,111,0
2020,2,20,43.88,4.33,97.74,18.7,5.2,116.38,1.58
2020,2,21,76.38,5.09,98.21,13.51,9.37,67.44,23.23
2020,2,22,63.62,2,98.4,16.6,9.2,157.56,0.14
2020,2,23,63.06,1.51,98.16,18.01,10.53,178.38,6.22
2020,2,24,59.06,1.95,97.79,17.99,9.27,202.62,0.48
2020,2,25,59.31,1.77,97.7,17.97,9.53,214.94,2.97
2020,2,26,65,2.23,97.84,17.29,10.04,178.81,0.15
2020,2,27,69.44,2.4,97.91,16.56,10.7,116,0
2020,2,28,66.56,3.49,97.78,17.76,10.87,116.19,0
2020,2,29,65.06,3.73,97.67,19.51,12.22,97.06,4.68
2020,3,1,64.38,2.47,97.71,18.83,11.32,221,0.12
2020,3,2,56.75,2.35,97.66,18.77,9.43,206.06,0
2020,3,3,51.25,2.51,97.52,19.26,8.34,191.31,0
2020,3,4,49.38,1.92,97.45,19.85,8.17,108.62,2.42
2020,3,5,67.88,3.13,97.45,18.74,12.29,115.62,7.21
2020,3,6,79.25,5.17,97.33,16.37,12.68,103.81,26.96
2020,3,7,78.31,3.66,97.82,14.9,10.87,104.25,7.92
2020,3,8,67.44,2.57,97.96,16.99,10.26,203,0.03
2020,3,9,58.38,3.97,97.57,16.98,7.75,299.44,0
2020,3,10,51.06,1.98,97.55,17.82,6.87,206.31,0
2020,3,11,70.69,4.08,97.43,16.3,10.83,124.44,11.8
2020,3,12,78.19,4.3,97.54,19.31,15.05,135.44,10.08
2020,3,13,77.81,3.72,97.7,18.15,14.06,179.81,15.51
2020,3,14,65.25,2.05,97.86,17.21,9.97,171.19,7.96
2020,3,15,67.25,2.09,97.98,16.7,10.1,185.88,0.91
2020,3,16,64.75,2.3,97.91,17.76,10.44,261.88,0
2020,3,17,66.62,3.42,97.91,18.8,11.72,303.94,0
2020,3,18,64.31,3.3,97.74,19.82,12.22,313.94,0.16
2020,3,19,61.19,2.19,97.52,20.3,12.1,207.69,0.38
2020,3,20,53.62,1.79,97.45,21.84,11.3,148.75,0
2020,3,21,55.5,2.24,97.44,22.25,12.29,159.31,4.74
2020,3,22,56.56,2.61,97.62,21.75,12.08,202.56,0.58
2020,3,23,55,2.37,97.55,21.44,11.37,199.69,0
2020,3,24,57.19,2.34,97.44,23.01,13.55,165.56,2.99
2020,3,25,55.88,3.8,97.48,23,12.99,313.81,0
2020,3,26,61.5,4.5,97.53,20.72,12.61,307.81,0.07
2020,3,27,78.62,2.83,97.76,19.05,15.07,260.5,17.52
2020,3,28,68.88,3.26,97.78,20.58,13.79,289.12,0.14
2020,3,29,57.69,5.02,97.53,20.68,11.04,306.31,0
2020,3,30,59.06,3.47,97.56,19.76,10.63,278.19,0
2020,3,31,56.81,3.91,97.42,21.82,11.94,256.06,1.05
2020,4,1,51.19,3.62,97.38,23.94,12.4,218.75,0.05
2020,4,2,53.31,4.61,97.35,21.9,11.11,308.62,0.04
2020,4,3,51.62,3.55,97.5,20.67,8.9,303.38,0
2020,4,4,46.06,3.47,97.5,22.39,9.15,311.81,0
2020,4,5,42.75,2.97,97.57,23.79,9.1,179.19,0
2020,4,6,42,4.3,97.46,24.53,9.8,272.25,0
2020,4,7,46.31,4.84,97.26,23.92,10.66,290.94,0.03
2020,4,8,45.19,3.66,97.32,23.98,10.61,279,0.01
2020,4,9,44,2.06,97.35,24.52,10.28,299.81,0
2020,4,10,43,3.37,97.44,26.04,11.65,275,0
2020,4,11,39.94,4.15,97.6,27.23,11.46,237.56,0
2020,4,12,47.12,4.86,97.28,27.29,14.08,299.69,0
2020,4,13,46.62,3,97.12,28.77,15.09,284,0
2020,4,14,45.81,2.19,97.22,29.15,15.56,199.31,0.02
2020,4,15,38.06,2.89,97.2,29.72,12.26,209.31,0.28
2020,4,16,34.06,4.12,97.05,29.42,10.75,258.25,0.54
2020,4,17,41.38,3.15,97.09,26.22,11.55,214,3.45
2020,4,18,41.56,3.45,97.19,28.14,12.73,166.56,2.32
2020,4,19,43.19,3.1,97.15,27.61,13.05,206.44,0.98
2020,4,20,48.88,2.6,97.27,24.96,13.23,233.56,1.04
2020,4,21,47.69,3.1,97.26,25.77,12.83,220.19,2.84
2020,4,22,41.19,2.83,97.1,26.97,11.73,304.81,0.02
2020,4,23,39.81,3.21,96.99,28.94,12.73,206.44,0.18
2020,4,24,38.81,2.43,96.92,28.48,11.77,213.5,0
2020,4,25,40.62,2.03,96.96,28.62,13.37,154.81,8.38
2020,4,26,49.56,3.88,97.18,27.33,15.44,110.06,5.12
2020,4,27,64.62,4.7,97.59,24.08,16.7,101.06,19.68
2020,4,28,52.62,2.18,97.52,26.45,15.22,204.44,0.02
2020,4,29,46.38,1.92,97.24,28.54,15.27,191,0
2020,4,30,48.62,2.06,97.2,29.09,16.65,158.19,1.55
2020,5,1,45.94,2.09,97,30.6,16.92,190.75,0
2020,5,2,47.81,3.02,96.92,30.81,17.6,158.31,1.69
2020,5,3,49.94,3.03,97.03,29.75,17.77,110.75,13.21
2020,5,4,53.75,1.8,97.26,28.24,17.3,192.88,0.76
2020,5,5,46.12,2.19,97.1,28.87,15.43,222.94,0.11
2020,5,6,43.44,2.22,97.05,29.13,14.62,165.56,0.45
2020,5,7,46.38,2.65,97.12,27.43,14.24,180.56,2.26
2020,5,8,37.06,3.19,96.93,29.9,12.28,191.69,0
2020,5,9,35.75,2.37,97.01,31.79,13.9,187.62,0.04
2020,5,10,42.62,2.12,97.09,30.86,15.81,195,6.34
2020,5,11,47.5,2.51,97.27,28.93,15.92,132,2.31
2020,5,12,43.38,2.56,97.17,29.94,15.13,225.31,1.01
2020,5,13,44.19,2.94,97.02,29.55,15.37,250.94,0.03
2020,5,14,43.31,3.17,97.01,30.63,15.99,254.44,0.06
2020,5,15,35.06,4.59,96.87,31.25,12.94,309.06,0.09
2020,5,16,33.75,5.49,96.77,30.5,11.3,306,0
2020,5,17,32.62,3.84,96.67,30.85,11.08,318.12,0
2020,5,18,27.62,4.15,96.58,31.61,8.83,304.12,0
2020,5,19,24.62,4.42,96.57,31.34,6.77,244.94,0
2020,5,20,26,4.19,96.43,30.65,6.66,257.31,0
2020,5,21,25.88,5.29,96.31,31.98,7.52,305.44,0
2020,5,22,25.5,3.66,96.38,34.23,9.82,252.56,0
2020,5,23,24.75,3.66,96.51,35.33,10.55,180.31,0.06
2020,5,24,24.88,4.09,96.59,35.62,10.65,249.06,0.02
2020,5,25,26.56,5.05,96.5,35.14,11.3,315.12,0
2020,5,26,24.94,3.17,96.36,36.36,11.55,214.12,0.13
2020,5,27,26.06,2.86,96.25,36.33,11.62,172.75,1.58
2020,5,28,34.94,6.3,96.5,32.95,14.78,113.75,4.9
2020,5,29,41.62,4.36,96.77,31.72,16.35,120.69,2.25
2020,5,30,54.56,2.45,97.05,28.17,18.01,113.31,4.27
2020,5,31,56.69,3.19,97.05,29.19,18.89,160.5,18.12
2020,6,1,56.38,1.8,97.12,29.07,18.58,212.75,5.61
2020,6,2,40.31,2.4,96.9,31.22,15.12,220.38,0.56
2020,6,3,42.56,1.87,96.73,31.58,16.48,228,1.46
2020,6,4,44.12,3.04,96.69,31.21,16.78,137.75,2.61
2020,6,5,61.25,1.94,96.71,28.65,19.76,204.19,12.68
2020,6,6,49.81,1.78,96.66,29.87,17.87,202.94,3.17
2020,6,7,49.62,2.3,96.6,30.61,18.36,220.44,6.06
2020,6,8,49.88,2.14,96.55,31.22,18.67,220.69,7.23
2020,6,9,45.38,2.67,96.56,33.01,18.56,210.19,0.79
2020,6,10,39.81,2.94,96.47,34.32,17.53,203.38,0.09
2020,6,11,38.19,1.95,96.4,34.72,17.57,192.75,0.16
2020,6,12,38.12,2.15,96.25,35.18,17.55,206.06,0.19
2020,6,13,39.12,1.95,96.32,35.11,18.28,148.69,2.6
2020,6,14,38.44,2.3,96.46,34.53,17.44,201.06,0.53
2020,6,15,35.62,2.02,96.26,34.52,15.83,229.19,1.17
2020,6,16,30.56,2.09,96.06,34.87,13.6,211.12,3.04
2020,6,17,42.44,2,96.1,33.26,17.5,187.38,9.21
2020,6,18,40.94,2.95,96.14,34.57,18.57,226.38,0.21
2020,6,19,36.88,1.83,96.24,35.55,17.82,177,0.98
2020,6,20,43.44,2.59,96.37,34.69,19.47,194.56,4.52
2020,6,21,49.06,2.06,96.41,33.1,20.43,155.06,2.43
2020,6,22,49.69,1.48,96.39,32.6,20.26,199,8.16
2020,6,23,52.62,3.38,96.61,33.44,21.84,151.38,1.79
2020,6,24,71.12,4.28,96.75,29.61,23.71,115.62,7.63
2020,6,25,57.25,2.46,96.42,32.71,22.63,229.88,2.09
2020,6,26,48.25,3.48,96.25,33.41,20.18,238,0.04
2020,6,27,43.81,3.99,96.15,35.08,20.33,299.69,0.01
2020,6,28,42.12,4.43,96.1,36.05,20.51,297.69,0.26
2020,6,29,43.31,3.97,96.27,35.35,20.4,285.88,1.13
2020,6,30,51.62,2.9,96.52,33.22,21.4,157.19,0.91
2020,7,1,57.75,1.98,96.41,33.08,23.44,194.62,6.38
2020,7,2,59.25,2.22,96.13,33.53,23.98,229.81,23.54
2020,7,3,60.31,2.05,96.13,33.48,24.15,194.38,14.25
2020,7,4,63,1.8,96.13,33.08,24.31,156.38,46.57
2020,7,5,76.56,2.94,96.23,28.95,24.26,123.31,10.5
2020,7,6,64.25,1.65,96.22,31.1,23.2,125.25,0.73
2020,7,7,74.5,3.85,96.57,29.39,24.16,129.94,8.03
2020,7,8,77.19,3,96.64,29.15,24.48,137.5,10.46
2020,7,9,69.75,2.09,96.21,31.47,25.02,247.5,1.77
2020,7,10,60.31,4.35,95.95,33.06,23.62,289.81,0.12
2020,7,11,62.38,4.06,96.03,32.18,23.5,281.44,4.07
2020,7,12,69.06,2.09,96.24,30.79,24.12,259.5,21
2020,7,13,67.19,3.08,96.24,31.24,23.96,296.06,0
2020,7,14,63.75,2.87,96.35,31.89,23.67,291.31,0.91
2020,7,15,67.56,2.59,96.49,31.16,24.13,158.12,1.16
2020,7,16,72.81,3,96.42,30.23,24.46,129.19,8.6
2020,7,17,73.31,3.45,96.48,30.8,25.16,143.06,5.67
2020,7,18,71.75,2.1,96.49,31.62,25.51,210.12,5.62
2020,7,19,73.38,3.09,96.26,31.11,25.51,223.12,15.63
2020,7,20,69.88,4.13,96.09,31.2,24.6,290,9.6
2020,7,21,76.56,1.92,96.43,29.69,24.95,226.94,30.66
2020,7,22,76.5,2.46,96.54,28.76,23.86,292.31,10.35
2020,7,23,72.12,2.58,96.47,28.9,22.93,268.62,2.38
2020,7,24,76.44,2.87,96.83,28.81,24,129.5,1.68
2020,7,25,78.75,2.8,97.01,28.91,24.61,133,5.34
2020,7,26,81.19,1.59,96.92,28.76,25.09,203.88,26.22
2020,7,27,72.12,3.23,96.58,30.33,24.42,276.12,1.74
2020,7,28,73.06,3.51,96.33,30.72,25.01,295,24.22
2020,7,29,73.75,1.88,96.39,31.12,25.51,232.62,31.85
2020,7,30,88.31,3.2,96.7,27.64,25.46,137.44,68.04
2020,7,31,88.25,2.47,96.53,28.26,26.05,203.69,30.38
2020,8,1,85.5,2.59,96.47,29.02,26.24,242.19,7.93
2020,8,2,83.38,3.81,96.23,28.94,25.72,294.88,0.29
2020,8,3,82.31,3.38,95.86,29.51,26.01,288.69,3.62
2020,8,4,76.31,3.01,95.74,30.46,25.62,288,2.93
2020,8,5,83.06,2,96.02,29.18,25.94,133,1.4
2020,8,6,80.81,2.13,96.4,29.9,26.07,141.25,2.71
2020,8,7,84.94,2.36,96.56,28.33,25.51,135.88,0.26
2020,8,8,82,2.31,96.28,29.76,26.26,276.81,2.21
2020,8,9,82.81,1.91,96.2,29.73,26.37,216.62,14.97
2020,8,10,90.56,3.12,96.36,28.03,26.3,157.31,23.12
2020,8,11,87.62,1.77,96.24,28.93,26.58,236.62,21.63
2020,8,12,88.25,3.91,96.12,29.1,26.87,256.75,6.69
2020,8,13,90.31,3.31,96.17,28.49,26.67,164.5,11.34
2020,8,14,87.88,2.61,96.19,27.94,25.68,113.44,10.5
2020,8,15,85.94,2.51,96.15,28.69,26.01,160.94,19.01
2020,8,16,87.5,2.22,96.24,28.5,26.12,175.31,10.15
2020,8,17,91.12,1.92,96.28,28.29,26.68,135.44,5.96
2020,8,18,92.31,2.74,96.26,28.25,26.86,196.81,17.93
2020,8,19,93,2.61,96.2,28.35,27.1,215.5,23.86
2020,8,20,94.38,3.52,96.55,26.45,25.48,125.81,58.36
2020,8,21,84.06,1.62,96.83,27.06,24.09,172.06,2.22
2020,8,22,85.12,2.05,96.73,27.73,24.95,158.12,4.38
2020,8,23,85.06,2.75,96.59,27.58,24.68,127,3.32
2020,8,24,87.81,3.45,96.56,27.6,25.32,125.62,3.1
2020,8,25,89.12,2.99,96.72,27.49,25.47,141,7.02
2020,8,26,87.38,2.04,96.77,28.26,25.87,157.25,7.35
2020,8,27,85.94,1.92,96.69,28.61,25.93,132.69,1.73
2020,8,28,88.75,2.13,96.54,27.65,25.56,195.56,17.4
2020,8,29,80.12,1.35,96.59,28.44,24.51,242,7.44
2020,8,30,84.94,3.71,96.68,27.45,24.58,124.31,4.87
2020,8,31,86.25,3.91,96.84,27.01,24.44,132.44,0.28
2020,9,1,85.31,1.96,96.87,27.8,24.99,178.38,0
2020,9,2,84.88,1.59,97.06,28.12,25.24,202.56,0.09
2020,9,3,82.31,1.54,97.18,28.4,25.01,125.38,0.7
2020,9,4,82.56,1.41,97.06,28.13,24.78,178.25,0.1
2020,9,5,84.06,1.91,96.84,27.64,24.6,227.44,3.6
2020,9,6,86.88,2.27,96.74,27.55,25.08,280.56,4.42
2020,9,7,84.75,2.59,96.79,27.58,24.67,290.94,0.84
2020,9,8,84.88,2.05,96.83,27.58,24.68,292.12,2.82
2020,9,9,82.56,2.2,96.86,27.43,24.09,292.81,0.15
2020,9,10,78.75,2.15,96.57,27.5,23.19,264.38,0
2020,9,11,74.06,1.62,96.65,27.84,22.44,183.06,0
2020,9,12,74.38,1.55,96.96,27.56,22.51,248.56,0.52
2020,9,13,76.19,1.42,96.93,28.01,23.32,236.88,7.75
2020,9,14,77.81,1.73,96.85,27.33,23.04,261.19,7.75
2020,9,15,80.12,1.85,96.76,27.26,23.42,250.44,0.2
2020,9,16,81.56,2.34,96.72,27.65,24.05,235,0.27
2020,9,17,81.25,3.12,96.62,27.83,24.13,301.81,0.03
2020,9,18,77.25,2.97,96.57,27.7,23.08,301.62,0.04
2020,9,19,75.94,1.55,96.64,27.33,22.46,170.56,0
2020,9,20,72.38,1.41,96.6,27.39,21.73,210.81,0
2020,9,21,70.75,1.6,96.5,27.82,21.85,179.56,0.65
2020,9,22,75.94,1.38,96.59,27.83,23.03,139.75,0.22
2020,9,23,81.19,1.89,96.58,27.76,24.12,191.94,8.31
2020,9,24,77.69,2.6,96.68,27.34,22.87,270.5,2.42
2020,9,25,74.06,3.3,96.62,26.54,21.21,311.44,0
2020,9,26,59.44,2.37,96.69,27.26,17.8,237.44,0.3
2020,9,27,56,1.88,96.93,26.69,16.73,198,0
2020,9,28,59.94,2.14,97.03,25.58,16.83,236.88,0
2020,9,29,59.25,3.12,96.93,25.22,16.21,252.56,0
2020,9,30,61.62,3.3,96.84,24.5,16.05,301.62,0
2020,10,1,54.5,2.2,96.82,25.56,15.2,197.19,0
2020,10,2,53,1.55,96.9,26.12,15.42,198.06,0
2020,10,3,51,1.59,96.99,26.55,15.15,224.12,0
2020,10,4,56.75,1.66,97.1,25.69,16.05,205.81,0
2020,10,5,53.62,2.37,96.99,26.17,15.4,284.62,0
2020,10,6,50.31,2.27,97.05,25.65,13.78,203.25,0
2020,10,7,47.69,2.27,97.24,25.4,12.53,189.62,0
2020,10,8,46.88,2,97.31,25.23,12.32,193.06,0
2020,10,9,49.38,1.71,97.34,25.55,13.5,208.06,0
2020,10,10,51.12,2.01,97.18,26.29,14.9,278.56,0
2020,10,11,47.31,1.38,97,26.81,14.14,177.56,0
2020,10,12,48.62,1.3,96.92,26.94,14.76,165,0
2020,10,13,49.94,1.52,97.03,27.87,15.91,189.88,0
2020,10,14,51.81,1.8,97.11,27,15.68,294.12,0
2020,10,15,46.62,1.69,97.15,26.62,13.47,202.44,0
2020,10,16,41,1.63,97.14,25.36,10.28,274.5,0
2020,10,17,45.31,2.22,97.21,24.31,11.08,271.56,0
